23659	4788	-1
23659	9930	-1
9842	4766	-1
9842	9318	-1
19741	6140	-1
19741	14551	-1
19741	701	-1
14065	19548	-1
12303	5483	-1
12303	3340	-1
43347	6461	-1
16203	5400	-1
16203	3352	-1
11707	16677	1
11707	3356	-1
11707	23446	1
11707	14946	1
8711	12389	-1
8711	8342	-1
8711	42224	1
8711	21127	-1
8711	8848	1
33638	32703	-1
36401	32746	-1
33774	12956	-1
33774	6762	-1
33774	5511	-1
21236	6697	-1
13589	20620	1
13589	18200	1
13589	1239	-1
13589	24531	1
13589	4565	-1
13589	18059	-1
13589	24524	1
31581	1299	-1
31581	5483	-1
31581	3219	1
40181	8039	-1
40181	36727	-1
25781	10910	-1
25781	174	-1
25781	7018	-1
23584	9848	-1
23584	3786	-1
19096	3737	-1
19096	32162	-1
38420	4766	-1
38420	3786	-1
23225	10397	-1
23225	11402	-1
25426	6461	-1
25426	3549	-1
19986	1239	-1
19986	2828	-1
20594	5400	-1
20594	8767	-1
20	6395	-1
20	3754	-1
20	4323	-1
9808	1239	-1
9808	24400	1
9808	10026	-1
9808	38019	1
9808	15412	-1
9808	24059	1
9808	701	-1
9808	24444	1
9808	24445	1
9808	7018	-1
9808	24547	1
9808	24311	1
9808	9231	1
9808	3491	-1
9808	2914	-1
9808	4637	0
9808	3320	-1
14328	701	-1
14328	12068	1
14328	20161	-1
14328	7018	-1
14328	19430	1
29273	5603	-1
11152	18990	-1
11152	7018	-1
20046	8071	1
20046	10026	-1
20046	7018	-1
20046	8075	-1
20046	11486	-1
38603	9304	-1
38603	9381	-1
26367	32698	-1
26367	7018	-1
26367	6325	-1
33654	7018	-1
25968	2048	-1
25968	6385	-1
21732	12181	-1
23983	4766	-1
23983	3786	-1
31328	2686	-1
31328	3215	-1
7247	1880	-1
7247	16668	-1
20189	701	-1
20189	8121	-1
24278	2497	-1
24278	23967	-1
24278	17506	-1
21649	209	-1
764	1759	-1
28667	10429	-1
29828	701	-1
29828	7018	-1
9697	9845	-1
7634	9226	-1
39808	8968	-1
39808	3269	-1
31203	29059	1
31203	28910	-1
31203	41202	1
31203	42654	1
40999	5400	-1
40999	13237	-1
40999	12676	-1
33147	2828	-1
33147	12111	-1
38004	9237	-1
35578	6663	-1
41132	39386	-1
11754	701	-1
11754	22298	-1
26777	701	-1
26777	7132	-1
20749	24679	-1
17102	18972	-1
17102	14751	-1
10083	17805	-1
35379	15694	-1
18055	1221	-1
18055	7474	-1
36211	3549	-1
43873	6854	-1
10787	7911	-1
30753	12968	-1
30753	5617	-1
43400	33978	-1
32590	10910	-1
31267	8938	-1
31267	5617	-1
15723	31721	1
15723	29049	-1
24839	2614	-1
24839	6746	-1
42129	6461	-1
42129	3356	-1
19232	3741	-1
19232	2905	-1
40092	21804	-1
20976	3257	-1
20976	19151	0
20976	34066	1
20976	6083	-1
20976	16150	0
20976	25098	-1
20976	25462	0
20976	3213	0
23277	2828	-1
23277	22773	-1
25436	8342	-1
25436	8744	-1
27596	2828	-1
27596	12181	-1
27596	3356	-1
33079	224	-1
33079	2116	-1
23810	10026	-1
23810	17531	-1
13227	30960	-1
13227	2854	-1
112	10515	1
112	22548	1
112	8674	-1
112	8763	1
112	27552	1
112	1280	-1
112	12041	1
112	16034	0
112	7500	1
112	5421	1
112	16150	-1
112	209	-1
112	4589	-1
112	25098	1
112	3277	0
112	15431	1
39527	8708	-1
19873	4230	-1
23727	2764	-1
15793	1257	-1
15793	3246	-1
35186	5603	-1
15457	8657	-1
39801	786	-1
39801	29212	-1
26289	174	-1
42211	8928	-1
9935	2687	-1
16273	702	-1
16273	6667	-1
21525	7385	-1
24139	4837	-1
24139	17672	-1
41255	6461	-1
41255	8928	-1
41255	174	-1
12983	21156	-1
20237	174	-1
16455	26799	-1
16455	20520	-1
16455	11941	1
16455	3356	-1
11500	16608	1
11500	2551	-1
11500	32022	1
31193	15497	-1
25516	12732	-1
25516	8220	-1
24413	17623	-1
42750	15835	-1
42750	2118	-1
31145	3255	-1
31145	25143	-1
7845	7911	-1
7845	701	-1
7845	27643	1
7845	3549	-1
7845	40434	1
14971	209	-1
14971	3549	-1
13787	1239	-1
9255	18106	-1
9255	38055	1
9255	3758	-1
9255	24075	1
35356	15735	-1
19227	22773	-1
